"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"myei-c3fa","DOF: Cooperative Comparable Rental Income (Citywide)","dataset","The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings. DOF uses income information from rental proper","2023-06-13T22:14:17.000Z",4861,"City Government"
"gsgx-6efw","Street Construction Permits - Stipulations (2020 - Present)","dataset","DOT issues over 150 different types of sidewalk and roadway construction permits to utilities, contractors, government agencies and homeowners. Permits cover activities such as street openings, sidewa","2026-05-24T10:09:45.000Z",4857,"Transportation"
"jvk9-k4re","Street and Highway Capital Reconstruction Projects - Block","dataset","This data is a spatial representation of street construction projects. Street and Highway capital projects are major street reconstruction projects, ranging from general street resurfacing projects to","2026-05-04T14:47:28.000Z",4855,"Transportation"
"242c-ru4i","DSNY Special Waste Drop-off Sites","dataset","Location of DSNY Special Waste Drop-Off Sites. For hours of operation, what to bring, and rules and procedures, please see: https://www.nyc.gov/site/dsny/what-we-do/programs/special-waste-drop-off.pag","2026-05-24T10:30:11.000Z",4852,"Environment"
"pkmi-4kfn","2020 Green Taxi Trip Data","dataset","These records are generated from the trip record submissions made by green taxi Technology Service Providers (TSPs). Each row represents a single trip in a green taxi. The trip records include fields ","2023-12-14T21:31:39.000Z",4853,"Transportation"
"2iga-a6mk","Zoning Application Portal (ZAP) - BBL","dataset","The Department of City Planning (DCP) processes land use applications submitted by City or other public agencies and other (private) applicants. This data set provides information on land use applicat","2026-03-11T01:46:59.000Z",4853,"City Government"
"avz8-mqzz","2017 For Hire Vehicle Trip Data","dataset","These records are generated from the For-Hire Vehicle (“FHV”) Trip Record submissions made by traditional livery, luxury, and black car bases. The FHV trip records include fields capturing the dispatc","2023-12-15T15:01:45.000Z",4826,"Transportation"
"2nj7-jxah","VZV Priority Intersections","map","The intersections with the highest number of pedestrian KSI (killed and severely injured) that cumulatively account for 15% of the borough’s total pedestrian KSI. Developed as part of the Borough Pede","2026-05-01T10:22:00.000Z",4819,"Transportation"
"kevu-8hby","Property Valuation and Assessment data Tax Classes 2,3,4","dataset","Real Estate Assessment Property data.

Data represent NYC properties assesments for purpose to calculate Property Tax, Grant eligibale properties Exemptions and/or Abatements. Data collected and ent","2022-05-09T22:25:44.000Z",4815,"City Government"
"pmsy-ewrc","NYPD Officer Profile - Members of Service","dataset","This is the main table of the Officer Profile dataset.  It contains the current list of active uniform members of service (UMOS).  Each row in the table is an individual UMOS.  As this data is a snaps","2026-05-18T14:41:42.000Z",4784,"Public Safety"
"fd95-5ihz","NYC Rezoning Tracker","dataset","Pursuant to Local Law 175 of 2016, the City is responsible for publishing a list of capital and programmatic commitments associated with neighborhood-scale rezonings, and an annual progress report det","2026-02-26T15:22:34.000Z",4763,"City Government"
"mu46-p9is","Forestry Service Requests","dataset","Record of Forestry service requests for NYC Parks & Recreation. 

Two-way integration with 311 is maintained in ForMS 2.0.  Forestry related Service Requests (SRs) created by a 311 operator or submi","2025-03-01T19:47:45.000Z",4759,"Environment"
"ysjj-vb9j","2000 Census Tracts","map","GIS data: Boundaries of 2000 Census Tracts.

All previously released versions of this data are available at <a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive.page?sorts[y","2024-02-02T18:45:31.000Z",4746,"City Government"
"cqc8-am9x","Department for the Aging (NYC Aging) - All Contracted Providers","dataset","The Department for the Aging (NYC Aging) provides a wide array of services to older adults (age 60 and older) in the five boroughs of New York City. To accomplish this, NYC Aging contracts out to exte","2026-05-15T07:30:04.000Z",4729,"Social Services"
"emrz-5p35","Invoices for Open Market Order (OMO) Charges","dataset","Contains information about invoices submitted to HPD by private contractors under an OMO.
</p>
This is part of the <a href=https://data.cityofnewyork.us/browse?Data-Collection_Data-Collection=HPD+Ch","2026-05-24T15:37:13.000Z",4713,"Housing & Development"
"an6v-iuem","NYCHA Resident Jobs Programs and Training","dataset","Job preparation or training programs","2022-05-09T22:27:49.000Z",4720,"Social Services"
"y5rm-wagw","NYC Parks Pools","dataset","This dataset consists of indoor and outdoor pools under the jurisdiction of NYC Parks.

To view this data on a map, visit https://data.cityofnewyork.us/Recreation/NYC-Parks-Pools-Map/jgf2-kw9q

To lea","2026-05-18T14:13:54.000Z",4716,"Recreation"
"2xab-argn","DCWP Payments Received","dataset","This dataset represents all payments DCWP received from businesses beginning <b>7/1/2023</b>. It includes but is not limited to payments for civil penalties resulting from violations, license applicat","2026-05-02T13:45:16.000Z",4711,"Business"
"ak2e-nbe8","DSNY Zones","dataset","This dataset contains a shape file of DSNY Zones. For operations management, the NYC Department of Sanitation (DSNY) divides the City into seven operation zones (Manhattan, Bronx, Brooklyn North, Broo","2024-04-09T13:20:04.000Z",4698,"City Government"
"8isn-pgv3","NYC Clean Heat Dataset (Historical)","dataset","NYC Clean Heat dataset","2024-01-24T16:28:58.000Z",4671,"City Government"
"hxbk-grd3","NYPD OATH Summons Data","dataset","Incident-level summons data, each record representing one summons. This data may be used to gain insight into OATH summonses issued, basic demographic information of respondents, and geolocation data ","2026-04-28T14:45:50.000Z",4663,"Public Safety"
"frre-6z6q","Low Income Housing Tax Credits Awarded by HPD: Project-Level (9% Awards)","dataset","The Department of Housing Preservation and Development (HPD) receives a sub-allocation of 9% Low Income Housing Tax Credits and allocated its credits through one competitive round each calendar year. ","2025-11-13T19:31:05.000Z",4643,"Housing & Development"
"pc34-d3sx","Safe Routes to Schools - Priority Schools","dataset","DOT analyzed citywide crash data and school data in order to identify a new group of 135 public, private and parochial elementary and middle schools Priority Schools. Each of DOT's Priority Schools re","2024-08-28T19:15:51.000Z",4643,"Transportation"
"5yay-3jd5","DOF: Summary of Neighborhood Sales for Manhattan for Class 1-, 2- and 3-Family homes - 2009","dataset","The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2","2022-05-09T22:25:37.000Z",4635,"Housing & Development"
"w9dc-u4ik","Citywide Mobility Survey - Trip Survey 2019","dataset","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables - this one is th","2026-04-16T15:50:27.000Z",4620,"Transportation"
"2rr4-rfvc","2018-2019 Quality Review School List","dataset","A list of schools receiving Quality Reviews during the 2018-19 school year","2024-11-26T23:06:50.000Z",4595,"Education"
"kuxa-tauh","City Bench Locations (Historical)","dataset","CityBench is an initiative to increase the amount of public seating on New York City’s streets. Department of Transportation (DOT) installs attractive and durable benches around the city, particularly","2024-08-28T20:35:21.000Z",4594,"Transportation"
"a4qt-mpr5","Parks Closure Status Due to COVID-19: Playgrounds","dataset","In response to the COVID-19 pandemic, NYC Parks temporarily closed several amenities, including Playgrounds. This data collection contains the status of each Playground, and is subject to change. Alth","2026-02-05T15:55:49.000Z",4593,NA
"sknu-4f6s","Landcover Raster Data (2010) – 6in Resolution","href","6 inch resolution raster image of New York City, classified by landcover type.

High resolution land cover data set for New York City. This is the 6 inch version of the high-resolution land cover da","2022-05-09T22:26:35.000Z",4581,"Environment"
"w8dz-xpjh","Referral Centers For High School Alternatives","dataset","Listing of referral Centers For High School Alternatives","2024-11-26T23:09:42.000Z",4576,"Education"
"bryy-vqd9","Protected Streets Intersection (Dataset)","dataset","This dataset lists all current protected streets throughout the five boroughs. 
Note: NYCDOT provides this map for informational purpose only. The City makes no presentation as to the accuracy of the ","2026-05-18T12:18:51.000Z",4562,"Transportation"
"e4ej-j6hn","Directory of Accessible Parks Facilities and Programs","dataset","Recreational facilities in New York City Department of Parks & Recreation properties that are accessible to the disabled.","2020-02-08T01:20:27.000Z",4554,"Recreation"
"vzj6-pcjy","Greenstreets","map","Launched in 1996, the Greenstreets program began as a partnership between the NYC Parks and the New York City Department of Transportation (DOT). The program was created to change unused road areas in","2026-05-18T14:13:38.000Z",4550,NA
"i8d5-5ciu","Municipal Parking Facilities (Manhattan)","href","RSS Feed displaying municipal parking facilities in Manhattan","2024-10-30T14:28:19.000Z",4543,"Transportation"
"xc44-2jrh","2018-2021 Daily Attendance by School","dataset","Daily listing of students enrolled, present, absent or released statistical count by district, borough and school.","2024-11-26T23:11:39.000Z",4534,"Education"
"5awp-wfkt","Cash Assistance, Medicaid, and SNAP - Borough/Community District Report","dataset","Population of individuals and households receiving Supplemental Nutrition Assistance Program (SNAP), Cash Assistance (CA), or Medicaid Benefits (MA) as shown on the Borough Consultation Report.","2026-05-21T21:00:37.000Z",4533,"Social Services"
